ID,Target,DataSource1_Feature1,DataSource1_Feature2,DataSource1_Feature3,DataSource2_Feature1,DataSource2_Feature2,DataSource2_Feature3,DataSource2_Feature4,DataSource2_Feature5,DataSource2_Feature6,DataSource2_Feature7,DataSource2_Feature8,DataSource2_Feature9,DataSource3_Feature1,DataSource3_Feature2,DataSource3_Feature3,DataSource4_Feature1,DataSource4_Feature2,DataSource4_Feature3,DataSource4_Feature4,DataSource4_Feature5,DataSource4_Feature6
-199543992,1,RD,A,A,10.65706,0.4756976,0.4756976,293500.0,80073.0,7.179,0.8816,0.0231,0.0385,,,,0.85,0.13,0.36,0.96,0.78,2
-385727778,0,RD,A,A,123.1935,0.7710031,0.7710031,633700.0,119876.0,7.047,0.9257,0.0079,0.0393,,,,0.98,0.04,0.4,0.97,0.96,1
1966446292,0,RD,A,A,108.24638,0.7967228,0.7967228,828600.0,122688.0,8.78,0.8002,0.0337,0.1048,,,,0.88,0.12,0.83,0.87,0.13,2
-2130081015,0,RD,B,A,70.24153,-0.9052981,-0.9052981,738300.0,168807.0,8.376,0.7824,0.0189,0.1337,,,,0.89,0.15,0.09,0.93,0.91,1
-1265917951,1,RD,A,A,39.07751,-0.2533139,-0.2533139,343300.0,106013.0,8.182,0.765,0.0334,0.0603,,,,0.96,0.01,0.35,0.5,0.8,1
-1631504437,0,RD,A,A,9.45512,0.15259032,0.15259032,208500.0,62736.0,7.952,0.7517,0.0452,0.03,,,,0.51,0.15,0.53,0.41,0.66,L
803705886,0,RD,B,A,122.16612,0.8890629,0.8890629,566500.0,121231.0,6.977,0.9476,0.0107,0.0114,,,,0.99,0.01,0.88,0.92,0.98,1
-240725931,0,RD,A,A,125.92013,0.6414695,0.6414695,420600.0,133222.0,6.233,0.9365,0.0063,0.0342,,,,0.97,0.01,0.27,0.83,0.53,2
-732585657,0,RD,B,A,207.16393,0.59942526,0.59942526,237700.0,76692.0,5.895,0.9549,0.0139,0.0105,,,,0.53,0.31,0.19,0.98,0.97,E
817542761,0,RD,A,A,53.04972,-0.39650244,-0.39650244,416800.0,115506.0,8.433,0.9152,0.0063,0.0199,,,,0.66,0.18,0.31,0.11,0.89,2
461018034,0,RD,B,A,96.20836,0.918433,0.918433,338500.0,108423.0,6.529,0.9201,0.024,0.0225,,,,0.94,0.01,0.03,0.88,0.96,4
429920240,0,RD,A,A,102.82211,0.97798574,0.97798574,225900.0,61143.0,7.775,0.819,0.0369,0.0114,1.0,11.33,C,0.07,0.55,0.84,0.14,0.73,E
1444926110,0,RD,A,A,18.47941,-0.9987379,-0.9987379,379400.0,126974.0,6.342,0.9174,0.0129,0.0315,,,,0.96,0.01,0.47,0.97,0.98,2
1749957889,0,RD,A,A,20.57287,-0.70128727,-0.70128727,157100.0,46210.0,8.914,0.2906,0.2885,0.0184,,,,0.6,0.13,0.78,0.03,0.13,H
2105279315,0,RD,A,A,23.10068,-0.71132916,-0.71132916,193000.0,36009.0,9.177,0.3003,0.2294,0.0498,,,,0.52,0.17,0.61,0.43,0.3,4
-1984652486,0,RD,B,A,100.73128,-0.8840944,-0.8840944,743800.0,159970.0,6.44,0.8166,0.0108,0.0353,0.0,12.58,A,0.86,0.12,0.14,0.68,0.93,1
1443948875,0,RD,A,A,26.04764,-0.99540484,-0.99540484,338500.0,101306.0,7.0,0.8256,0.0223,0.0465,0.0,10.67,B,0.53,0.21,0.33,0.26,0.92,2
-2060153669,0,RD,B,A,58.06988,-0.87698984,-0.87698984,644600.0,138477.0,8.407,0.7129,0.0721,0.0857,,,,,,,,,
1809596640,0,RD,A,A,89.75344,0.77766496,0.77766496,581700.0,166156.0,6.346,0.9143,0.01,0.0499,,,,0.96,0.13,0.31,0.94,0.78,2
590249801,1,RD,A,A,99.38395,-0.72092843,-0.72092843,358200.0,103580.0,7.806,0.738,0.0592,0.0946,,,,0.09,0.64,0.58,0.6,0.86,3
-62619145,0,RD,A,A,113.14815,-0.8325505,-0.8325505,423400.0,125774.0,6.548,0.7322,0.0477,0.1215,,,,0.74,0.09,0.88,0.47,0.65,1
343135979,0,RD,A,A,99.63259,-0.92446136,-0.92446136,384600.0,125634.0,7.521,0.8447,0.0187,0.0545,,,,0.87,0.01,0.22,0.99,0.64,1
1261248974,1,RD,A,A,6.04585,-0.12075135,-0.12075135,332500.0,112814.0,6.798,0.8324,0.0507,0.0544,,,,0.98,0.01,0.41,0.77,0.3,2
-1007817732,0,RD,B,A,85.42671,0.70689356,0.70689356,398000.0,106108.0,7.44,0.7744,0.0204,0.1574,,,,0.88,0.01,0.23,0.7,0.83,2
1740416534,0,RD,A,A,131.13425,0.68285733,0.68285733,279300.0,66106.0,7.568,0.6993,0.0436,0.0198,,,,0.61,0.12,0.5,0.42,0.42,1
994851976,0,RD,B,A,46.23472,-0.8258913,-0.8258913,1552800.0,109250.0,7.478,0.7314,0.0374,0.0661,0.0,13.49,A,0.44,0.34,0.97,0.57,0.24,4
-1945264167,0,RD,B,A,103.53424,0.8387869,0.8387869,703000.0,155887.0,7.204,0.9123,0.0112,0.0546,,,,0.99,0.01,0.6,0.91,0.75,2
138973798,0,RD,A,A,32.85828,-0.8106586,-0.8106586,435800.0,93261.0,8.16,0.6644,0.0854,0.0483,,,,0.82,0.01,0.13,0.36,0.46,1
1921798667,0,RD,A,A,117.61049,0.9400911,0.9400911,365900.0,106654.0,6.52,0.9493,0.0146,0.0131,,,,0.69,0.19,0.03,0.43,0.94,2
-296569620,0,RD,A,A,91.78836,-0.87149566,-0.87149566,711800.0,133333.0,8.221,0.7948,0.0391,0.0565,,,,0.84,0.01,0.52,0.34,0.65,F
-194418545,0,RD,A,A,122.96035,0.7148231,0.7148231,608400.0,148125.0,6.983,0.8242,0.0152,0.1069,,,,0.97,0.01,0.19,0.76,0.87,2
-1670983701,0,RD,A,A,275.7794,-0.8235065,-0.8235065,368000.0,92581.0,8.696,0.4231,0.0796,0.1224,0.0,14.91,A,0.56,0.28,0.88,0.38,0.6,1
2021918647,0,RD,A,A,24.91461,0.45348588,0.45348588,169300.0,38153.0,8.823,0.2596,0.1331,0.0155,,,,0.12,0.44,0.88,0.51,0.05,L
448235449,0,RD,B,A,69.1858,-0.6199554,-0.6199554,696600.0,141088.0,8.808,0.8613,0.0286,0.0446,0.0,9.57,A,0.74,0.19,0.54,0.37,0.9,2
-1762901978,0,RD,A,A,6.04585,-0.12075135,-0.12075135,332500.0,112814.0,6.798,0.8324,0.0507,0.0544,,,,0.97,0.01,0.79,0.68,0.86,2
-1825308407,0,RD,A,A,110.55997,-0.6167147,-0.6167147,329400.0,106371.0,7.05,0.812,0.0399,0.0469,,,,0.57,0.26,0.62,0.28,0.4,K
1098479142,0,RD,B,A,32.85828,-0.8106586,-0.8106586,435800.0,93261.0,8.16,0.6644,0.0854,0.0483,0.0,10.61,A,0.26,0.51,0.91,0.18,0.7,L
1337997860,1,RD,B,A,40.53804,0.8724017,0.8724017,142700.0,35971.0,7.927,0.4763,0.0629,0.0186,0.0,9.53,A,,,,,,
586995682,0,RD,B,A,,,,,,,,,,,,,,,,,,
2118779279,0,RD,B,A,98.98051,-0.44404107,-0.44404107,290600.0,100353.0,7.264,0.8755,0.0348,0.0589,,,,0.96,0.01,0.02,0.86,0.86,2
-1548952644,0,RD,A,A,107.92183,0.7867789,0.7867789,502200.0,76856.0,9.019,0.6164,0.0524,0.0768,,,,0.86,0.07,0.53,0.65,0.82,3
276344151,0,RD,A,A,89.49409,0.902303,0.902303,346300.0,87561.0,7.307,0.9001,0.0203,0.0398,,,,0.85,0.01,0.56,0.67,0.89,2
-1396152590,0,RD,A,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,,,,0.72,0.11,0.07,0.94,0.37,2
1382002835,0,RD,A,A,2486.63815,-0.9998032,-0.9998032,1137900.0,105027.0,8.133,0.7389,0.0069,0.0426,0.0,,B,0.93,0.06,0.39,0.94,0.3,F
1832608824,1,RD,A,A,16.30852,0.5502673,0.5502673,244500.0,86842.0,7.255,0.9484,0.003,0.0187,,,,0.67,0.18,0.37,0.38,0.65,4
-1316833480,0,RD,A,A,70.52833,0.99986523,0.99986523,353100.0,79975.0,6.303,0.9152,0.0207,0.0179,,,,0.42,0.26,0.55,0.83,0.36,H
2083857317,0,RD,A,A,48.62976,-0.2244168,-0.2244168,383500.0,101250.0,7.999,0.9309,0.0134,0.0113,1.0,3.99,C,0.71,0.18,0.17,0.53,0.94,4
-858441178,0,RD,A,A,91.89992,-0.83656144,-0.83656144,636700.0,130345.0,7.423,0.8606,0.0212,0.0538,,,,0.95,0.01,0.14,0.54,0.93,1
1593649779,0,RD,A,A,97.07965,-0.76661795,-0.76661795,261000.0,63000.0,7.582,0.2661,0.1098,0.0705,,,,0.45,0.26,0.49,0.12,0.22,3
-1753681225,0,RD,B,A,155.29327,0.6947261,0.6947261,668900.0,106071.0,6.048,0.966,0.0061,0.0123,0.0,13.17,B,0.93,0.06,0.55,0.36,0.95,2
-712719270,1,RD,B,A,88.40717,0.743855,0.743855,449600.0,108767.0,6.789,0.7462,0.0176,0.1752,,,,0.99,0.01,0.15,0.8,0.17,2
-803098727,0,RD,A,A,18.47941,-0.9987379,-0.9987379,379400.0,126974.0,6.342,0.9174,0.0129,0.0315,,,,0.56,0.1,0.81,0.49,0.77,2
263960195,0,RD,A,A,36.44152,0.6087411,0.6087411,203500.0,62645.0,7.409,0.7989,0.0655,0.0443,,,,0.39,0.37,0.98,0.73,0.05,E
1913564505,0,RD,A,A,69.1858,-0.6199554,-0.6199554,696600.0,141088.0,8.808,0.8613,0.0286,0.0446,0.0,9.57,A,0.55,0.09,0.12,0.98,0.8,2
-665111991,0,RD,A,A,126.65142,0.7558925,0.7558925,494900.0,102604.0,6.506,0.8366,0.0257,0.0256,0.0,13.76,A,0.46,0.36,0.13,0.91,0.7,2
1086251627,0,RD,B,A,38.6807,-0.79193705,-0.79193705,1461100.0,210511.0,7.402,0.9085,0.0064,0.0409,,,,0.63,0.12,0.25,0.69,0.67,1
-1623957184,0,RD,A,A,96.77848,0.71525216,0.71525216,335300.0,87806.0,7.411,0.8784,0.0199,0.0257,,,,1.0,0.01,0.3,0.6,0.89,1
-1910011654,0,RD,A,A,90.55347,0.88611007,0.88611007,332500.0,98280.0,6.624,0.9258,0.0135,0.0331,0.0,14.66,A,0.72,0.15,0.36,0.4,0.74,2
-245567444,0,RD,B,A,11.99244,0.88655823,0.88655823,393700.0,110000.0,6.166,0.9154,0.0105,0.0277,,,,0.84,0.06,0.04,0.4,0.8,2
-664954020,0,RD,B,A,214.1979,-0.08043949,-0.08043949,242600.0,67618.0,7.782,0.8812,0.043,0.0435,0.0,13.79,D,0.53,0.15,0.51,0.83,0.06,E
-271309710,1,RD,A,A,4.74221,-0.11008802,-0.11008802,252900.0,84118.0,7.977,0.6322,0.2067,0.0461,,,,0.8,0.18,0.38,0.38,0.69,2
1983080475,0,RD,B,A,76.17303,0.7048217,0.7048217,253300.0,83441.0,6.948,0.9243,0.0156,0.0213,,,,0.26,0.38,0.27,0.72,0.42,E
-178024188,0,RD,B,A,88.40717,0.743855,0.743855,449600.0,108767.0,6.789,0.7462,0.0176,0.1752,,,,0.86,0.15,0.54,0.89,0.75,2
-1216817108,0,RD,A,A,56.72036,-0.9498338,-0.9498338,441800.0,115745.0,7.625,0.7092,0.0313,0.1221,,,,0.68,0.14,0.63,0.92,0.99,2
1533292403,0,RD,A,A,19.59534,-0.83275974,-0.83275974,396900.0,118707.0,7.319,0.8501,0.0337,0.046,,,,0.65,0.09,0.71,0.98,0.92,1
-1865464461,0,RD,A,A,123.38773,0.5910446,0.5910446,308900.0,100464.0,6.32,0.945,0.0103,0.0124,1.0,12.77,C,0.68,0.13,0.79,0.7,0.55,2
1733872847,1,RD,A,A,66.60997,-0.8900599,-0.8900599,486100.0,123808.0,8.104,0.8064,0.0132,0.0864,0.0,9.88,B,0.54,0.28,0.22,0.74,0.96,2
-754696941,0,RD,B,A,14.40608,-0.869011,-0.869011,345200.0,94446.0,7.164,0.8562,0.027,0.0389,,,,0.88,0.08,0.02,0.79,0.87,4
-1138385075,0,RD,A,A,103.70543,0.81407243,0.81407243,835200.0,159147.0,7.645,0.9004,0.0123,0.0598,0.0,13.08,A,0.95,0.11,0.08,0.96,0.71,1
795731130,1,RD,B,A,40.52582,-0.8081969,-0.8081969,462700.0,95458.0,8.925,0.6058,0.0892,0.0713,,,,0.72,0.17,0.59,0.25,0.98,2
-1103530844,1,RD,B,A,101.37593,0.90580577,0.90580577,346000.0,94984.0,6.448,0.8737,0.0454,0.0349,,,,0.8,0.05,0.66,0.86,0.98,2
681916892,0,RD,A,A,83.08263,-0.91500986,-0.91500986,536700.0,116791.0,6.793,0.815,0.0109,0.1215,,,,0.92,0.06,0.23,0.13,0.78,2
302929095,0,RD,A,A,64.77691,-0.6026286,-0.6026286,608300.0,118309.0,8.888,0.7597,0.089,0.0234,,,,0.08,0.53,0.75,0.51,0.52,2
375651842,0,RD,B,A,14.12871,0.4314167,0.4314167,286600.0,99158.0,6.596,0.9173,0.0098,0.0288,,,,0.77,0.13,0.53,0.77,0.86,2
212694971,0,RD,B,A,46.23472,-0.8258913,-0.8258913,1552800.0,109250.0,7.478,0.7314,0.0374,0.0661,,,,0.99,0.06,0.21,0.45,0.74,2
-505147084,0,RD,A,A,131.43381,0.7892439,0.7892439,411700.0,79483.0,7.87,0.8998,0.0225,0.0201,,,,0.86,0.22,0.13,0.7,0.57,1
1478523553,0,RD,A,A,39.39554,-0.8263073,-0.8263073,472800.0,88409.0,8.377,0.7052,0.0692,0.0637,,,,0.63,0.21,0.45,0.58,0.46,3
-1382077776,0,RD,A,A,93.69987,0.7790704,0.7790704,386400.0,121406.0,7.205,0.8057,0.0264,0.0893,,,,0.97,0.01,0.2,0.97,0.7,1
-823356443,0,RD,A,A,22.70183,-0.47850928,-0.47850928,259900.0,63505.0,5.274,0.9557,0.0063,0.0105,0.0,8.67,A,0.75,0.15,0.05,0.99,0.26,2
158677917,0,RD,A,A,69.27555,-0.56550175,-0.56550175,498600.0,96163.0,9.165,0.7484,0.0579,0.0277,,,,0.11,0.21,0.8,0.1,0.8,G
-2135565044,0,RD,B,A,52.85507,-0.9342541,-0.9342541,718500.0,167847.0,6.915,0.8171,0.0332,0.074,,,,1.0,0.01,0.27,0.67,0.88,1
-1050216688,0,RD,A,A,62.7641,0.8438734,0.8438734,187600.0,59844.0,6.167,0.9124,0.0218,0.0113,,,,0.83,0.06,0.19,0.88,0.27,4
-1158105481,0,RD,B,A,84.68604,-0.9611339,-0.9611339,373800.0,121599.0,5.087,0.9196,0.0102,0.0137,,,,0.85,0.1,0.23,0.58,0.92,4
-1027651408,0,RD,A,A,96.76223,0.6798392,0.6798392,525500.0,155093.0,5.508,0.9327,0.0087,0.0337,,,,0.95,0.08,0.31,0.85,0.92,2
-217329968,0,RD,A,A,30.16319,-0.9960264,-0.9960264,265600.0,61220.0,7.779,0.4763,0.0647,0.0539,0.0,15.69,A,,,0.71,0.24,0.56,3
1086507803,0,RD,B,A,10.61827,-0.3198507,-0.3198507,194400.0,58112.0,8.551,0.5601,0.1772,0.036,,,,0.62,0.01,0.78,0.16,0.68,K
259274735,0,RD,A,A,13.15372,-0.3274581,-0.3274581,249600.0,86786.0,6.706,0.9105,0.0234,0.0147,,,,0.81,0.07,0.32,0.87,0.54,2
1219270499,1,RD,A,A,106.69104,0.73159945,0.73159945,814000.0,141068.0,6.588,0.8651,0.0395,0.0461,,,,0.9,0.15,0.22,0.77,0.46,2
1441073344,0,RD,A,A,75.13332,0.9462306,0.9462306,348300.0,103094.0,6.846,0.9019,0.0148,0.0431,,,,0.24,0.23,0.27,0.81,0.97,1
-692617862,0,RD,A,A,50.49095,0.25598842,0.25598842,222000.0,51472.0,7.437,0.7946,0.0374,0.0461,0.0,12.82,A,0.98,0.01,0.37,0.54,0.42,2
-1963167870,0,RD,A,A,66.6104,-0.6633911,-0.6633911,432300.0,93882.0,9.673,0.0269,0.8838,0.0116,,,,0.28,0.37,0.42,0.09,0.36,4
610634999,0,RD,A,A,25.32464,0.33966014,0.33966014,302500.0,82146.0,8.934,0.6724,0.0803,0.0662,0.0,14.79,A,0.36,0.24,0.75,0.55,0.71,F
2075569339,0,RD,B,A,52.85507,-0.9342541,-0.9342541,718500.0,167847.0,6.915,0.8171,0.0332,0.074,,,,0.96,0.01,0.4,0.99,0.93,4
-825987060,0,RD,A,A,1097.46381,-0.4104935,-0.4104935,114400.0,42077.0,8.715,0.4617,0.132,0.0149,,,,0.44,0.34,0.74,0.23,0.73,G
1892662531,1,RD,A,A,79.4794,-0.94465894,-0.94465894,297000.0,90372.0,7.084,0.8416,0.0125,0.025,,,,0.59,0.21,0.94,0.84,0.82,E
-1551850023,0,RD,A,A,117.66189,0.87779725,0.87779725,742300.0,133596.0,6.908,0.9515,0.0077,0.0213,,,,0.99,0.01,0.05,0.88,0.44,1
-2076796214,0,RD,B,A,268.81142,-0.81843805,-0.81843805,475100.0,124549.0,7.248,0.4672,0.2169,0.1665,,,,0.68,0.15,0.31,0.8,0.56,1
-455936628,0,RD,A,A,60.56552,-0.98182434,-0.98182434,366100.0,105437.0,6.309,0.7626,0.0425,0.0303,,,,0.48,0.13,0.28,0.93,0.79,2
-632429459,0,RD,A,A,164.48411,-0.98988694,-0.98988694,178900.0,76413.0,5.485,0.8907,0.0496,0.0136,,,,0.82,0.08,0.47,0.85,0.64,4
1001911484,0,RD,B,A,262.95418,-0.89990085,-0.89990085,261800.0,70694.0,5.214,0.9038,0.0348,0.0146,,,,0.28,0.51,0.34,0.32,0.82,E
264437852,0,RD,A,A,57.38366,-0.8323733,-0.8323733,646100.0,117833.0,8.827,0.8318,0.0108,0.0663,0.0,10.14,D,0.68,0.11,0.3,0.28,0.79,2
-559750547,0,RD,A,A,127.22359,-0.9232789,-0.9232789,194500.0,63975.0,6.544,0.811,0.0601,0.0214,,,,0.46,0.26,0.44,0.9,0.57,E
214473707,0,RD,A,A,175.09141,0.649703,0.649703,278200.0,67269.0,5.12,0.9605,0.0081,0.0079,0.0,11.64,B,0.59,0.16,0.69,0.89,0.44,2
152105348,0,RD,A,A,97.30091,0.8347582,0.8347582,646400.0,155039.0,6.728,0.936,0.0095,0.0325,0.0,13.52,A,0.87,0.08,0.18,0.86,0.73,2
-77795392,1,RD,A,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,0.0,11.57,D,0.7,0.26,0.97,0.64,0.66,2
1411431979,0,RD,B,A,57.63903,-0.9364436,-0.9364436,412900.0,117368.0,7.542,0.7115,0.062,0.1,,,,0.63,0.16,0.87,0.35,0.97,1
1709957938,0,RD,B,A,226.52183,0.64268214,0.64268214,236500.0,60326.0,6.074,0.902,0.0229,0.0299,,,,0.89,0.05,0.25,0.49,0.72,2
-995445836,1,RD,A,A,144.22652,-0.75388014,-0.75388014,221200.0,76777.0,7.976,0.7606,0.0954,0.0329,0.0,12.5,A,0.96,0.01,0.08,0.54,0.94,1
-1014539536,0,RD,A,A,42.25669,0.6468306,0.6468306,298100.0,115718.0,5.937,0.9254,0.0139,0.0271,0.0,13.92,A,0.91,0.01,0.16,0.72,0.79,2
-1200543908,0,RD,B,A,205.6649,0.63285667,0.63285667,264700.0,66799.0,8.0,0.8496,0.068,0.041,,,,0.74,0.09,0.32,0.97,0.96,H
-295554770,1,RD,B,A,123.38773,0.5910446,0.5910446,308900.0,100464.0,6.32,0.945,0.0103,0.0124,,,,0.5,0.13,0.13,0.52,0.7,2
-241747087,0,RD,A,A,187.40667,-0.9323631,-0.9323631,171600.0,63392.0,5.48,0.9049,0.0272,0.0131,0.0,15.81,A,0.28,0.29,0.87,0.36,0.23,K
209767469,0,RD,A,A,82.6511,0.9043714,0.9043714,315100.0,85865.0,6.927,0.8825,0.021,0.0356,,,,0.86,0.17,0.26,0.7,0.51,2
-780895668,0,RD,B,A,23.83576,-0.76477283,-0.76477283,468300.0,111970.0,8.052,0.8312,0.0287,0.0502,,,,0.59,0.1,0.7,0.98,0.9,1
-1409419190,0,RD,B,A,75.41051,-0.8429641,-0.8429641,460900.0,96384.0,8.768,0.6828,0.0315,0.1235,0.0,11.86,A,0.73,0.05,0.51,0.42,0.88,3
538867136,0,RD,A,A,70.52833,0.99986523,0.99986523,353100.0,79975.0,6.303,0.9152,0.0207,0.0179,0.0,12.16,A,0.79,0.12,0.12,0.94,0.67,2
1583889543,0,RD,B,A,111.62822,0.8288933,0.8288933,455900.0,30712.0,9.608,0.0723,0.5615,0.0092,,,,0.27,0.31,0.82,0.11,0.53,I
-272847011,0,RD,B,A,144.58458,0.66704935,0.66704935,313300.0,88961.0,6.068,0.9433,0.0084,0.0221,0.0,16.36,B,,0.2,0.37,0.78,0.58,2
1190943717,0,RD,A,A,10.10617,0.5872974,0.5872974,169700.0,61031.0,7.864,0.5751,0.0886,0.0201,,,,,,,,,
388398518,0,RD,B,A,1913.78783,-0.95638025,-0.95638025,785400.0,83657.0,3.026,0.722,0.0037,0.0139,,,,,,,,,
2070717972,0,RD,A,A,82.94094,-0.936115,-0.936115,440900.0,116692.0,6.801,0.852,0.0131,0.0398,1.0,10.34,C,0.26,0.38,0.69,0.9,0.9,2
278352085,0,RD,A,A,14.40608,-0.869011,-0.869011,345200.0,94446.0,7.164,0.8562,0.027,0.0389,,,,0.63,0.26,0.77,0.68,0.71,K
447236393,0,RD,B,A,105.60262,0.8605185,0.8605185,486400.0,105371.0,7.046,0.8233,0.0674,0.0644,,,,,,,,,
1939967099,0,RD,A,A,100.06986,-0.41798198,-0.41798198,170500.0,51748.0,7.922,0.7959,0.0859,0.052,,,,0.99,0.01,0.35,0.25,0.96,2
721940502,0,RD,A,A,78.42642,0.8190197,0.8190197,287300.0,101266.0,6.148,0.9417,0.0132,0.0132,0.0,11.59,A,0.4,0.16,0.42,0.84,0.5,4
-1079491056,1,RD,A,A,118.3949,0.8984343,0.8984343,615700.0,151306.0,6.22,0.9499,0.0086,0.0224,,,,0.77,0.19,0.26,0.53,0.78,2
-945750111,0,RD,A,A,123.1935,0.7710031,0.7710031,633700.0,119876.0,7.047,0.9257,0.0079,0.0393,,,,0.92,0.13,0.45,0.36,0.92,F
1733626235,0,RD,B,A,69.6642,-0.9369914,-0.9369914,586600.0,144491.0,7.871,0.8442,0.0083,0.0677,,,,0.93,0.06,0.7,0.85,0.9,2
-1971294618,0,RD,A,A,51.22396,-0.5216224,-0.5216224,623000.0,122964.0,7.318,0.8241,0.0361,0.0753,,,,0.71,0.22,0.94,0.28,0.96,2
-2013226634,0,RD,A,A,106.55444,-0.8491976,-0.8491976,472900.0,125700.0,7.304,0.6935,0.027,0.1903,,,,0.92,0.13,0.76,0.64,0.72,L
763695346,0,RD,A,A,110.12924,-0.7032174,-0.7032174,456000.0,111484.0,7.18,0.8359,0.0252,0.0725,,,,0.65,0.11,0.04,0.95,0.88,1
-724558582,0,RD,B,A,119.7196,0.8096453,0.8096453,354700.0,54987.0,9.085,0.601,0.0473,0.0474,,,,0.8,0.07,0.09,0.6,0.83,2
-955054940,0,RD,B,A,216.86465,-0.076200366,-0.076200366,263100.0,65333.0,6.041,0.9294,0.0173,0.0257,,,,0.88,0.06,0.31,0.65,0.11,2
-685711846,1,RD,B,A,111.42857,0.81292784,0.81292784,843400.0,98614.0,10.033,0.736,0.0313,0.1653,1.0,4.13,C,0.99,0.01,0.25,0.78,0.61,1
-1732801629,0,RD,B,A,110.04824,0.67176944,0.67176944,530400.0,141173.0,6.589,0.8381,0.0066,0.1317,,,,0.84,0.06,0.27,0.58,0.63,2
-995487505,0,RD,B,A,143.34919,-0.89249086,-0.89249086,256000.0,71690.0,6.256,0.8954,0.0217,0.0245,,,,0.63,0.15,0.12,0.99,0.66,4
-1711030755,1,RD,B,A,41.93286,-0.8019078,-0.8019078,298900.0,73441.0,9.595,0.4801,0.1666,0.1451,,,,0.45,0.15,0.58,0.11,0.82,F
-1287162386,0,RD,A,A,51.54385,-0.8075659,-0.8075659,1379800.0,183871.0,7.615,0.849,0.0161,0.0629,1.0,6.98,C,0.97,0.01,0.12,0.81,0.62,1
-2037671418,0,RD,A,A,62.28731,-0.8842403,-0.8842403,631000.0,127386.0,7.63,0.6655,0.0157,0.262,,,,0.76,0.13,0.27,0.97,0.63,1
243463339,0,RD,A,A,66.62649,0.23667157,0.23667157,329900.0,64276.0,5.431,0.8859,0.0247,0.045,,,,0.32,0.38,0.66,0.38,0.11,L
930129725,0,RD,B,A,32.15268,-0.97153807,-0.97153807,655800.0,158441.0,6.571,0.9036,0.0088,0.0391,,,,0.94,0.01,0.51,0.98,0.81,2
-775616119,0,RD,A,A,17.70904,-0.67723954,-0.67723954,268700.0,83793.0,8.005,0.7663,0.0797,0.0253,,,,,,,,,
658149796,0,RD,A,A,12.04413,-0.6006136,-0.6006136,389800.0,117215.0,6.701,0.8651,0.0172,0.0777,,,,0.93,0.16,0.32,0.99,0.8,2
281673234,0,RD,A,A,60.48576,-0.5352502,-0.5352502,459000.0,130957.0,8.133,0.8934,0.0084,0.0276,,,,0.73,0.15,0.65,0.82,0.92,4
85767083,0,RD,A,A,12.57913,0.07341654,0.07341654,279700.0,90883.0,7.052,0.9063,0.0192,0.026,0.0,13.7,A,0.91,0.01,0.34,0.06,0.81,2
-2013629132,0,RD,B,A,15.33913,-0.58186585,-0.58186585,325700.0,98581.0,7.322,0.8438,0.0311,0.058,,,,0.48,0.17,0.64,0.88,0.77,2
-1091935121,0,RD,A,A,86.68876,-0.86786175,-0.86786175,618400.0,163403.0,7.662,0.7328,0.0232,0.1915,,,,0.6,0.12,0.4,0.43,0.54,L
1784256604,0,RD,B,A,16.63993,0.98204845,0.98204845,365400.0,113068.0,5.224,0.9426,0.0111,0.0161,,,,0.9,0.07,0.59,0.54,0.69,2
-211428274,0,RD,B,A,92.48667,-0.8077305,-0.8077305,428200.0,100464.0,8.149,0.868,0.0096,0.0369,0.0,10.46,B,0.62,0.26,0.17,0.51,0.84,2
-2094925770,1,RD,A,A,7.30708,0.21643865,0.21643865,184200.0,41507.0,8.591,0.3629,0.1659,0.0179,,,,0.58,0.23,0.55,0.22,0.2,E
-1905219076,0,RD,A,A,12.57913,0.07341654,0.07341654,279700.0,90883.0,7.052,0.9063,0.0192,0.026,0.0,13.7,A,0.65,0.14,0.94,0.64,0.97,2
-446305481,1,RD,A,A,88.40717,0.743855,0.743855,449600.0,108767.0,6.789,0.7462,0.0176,0.1752,,,,0.99,0.01,0.18,0.99,0.9,2
-765276623,0,RD,A,A,125.92013,0.6414695,0.6414695,420600.0,133222.0,6.233,0.9365,0.0063,0.0342,1.0,7.07,C,0.88,0.01,0.19,0.73,0.71,2
643235757,0,RD,A,A,101.51782,0.9312681,0.9312681,337100.0,100125.0,6.347,0.9107,0.033,0.0191,0.0,16.63,A,0.77,0.11,0.74,0.85,0.99,2
-915422464,1,RD,B,A,52.7906,0.9974927,0.9974927,276100.0,74321.0,4.594,0.9108,0.0167,0.0188,,,,0.33,0.26,0.6,0.86,0.74,2
217710513,0,RD,A,A,10.10617,0.5872974,0.5872974,169700.0,61031.0,7.864,0.5751,0.0886,0.0201,,,,0.15,0.51,0.71,0.53,0.34,H
-37965666,0,RD,A,A,1095.67619,-0.4071885,-0.4071885,262000.0,49770.0,8.361,0.5337,0.0403,0.0082,,,,0.38,0.29,0.93,0.34,0.05,H
170125249,0,RD,A,A,105.18641,0.8341893,0.8341893,445200.0,96868.0,7.789,0.8375,0.0562,0.0303,,,,0.99,0.01,0.49,0.94,0.74,1
-255640294,0,RD,A,A,67.96035,0.99491996,0.99491996,302100.0,96619.0,5.209,0.9326,0.0112,0.0128,,,,0.63,0.13,0.48,0.99,0.43,2
